2017-03-02 19:22:00,999 [Worker-33] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://repositoriomaven.epa.com/nexus/content/groups/public/org/apache/maven/plugins/maven-shade-plugin/2.1/maven-shade-plugin-2.1.pom
2017-03-02 19:22:01,257 [Worker-33] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://repositoriomaven.epa.com/nexus/content/groups/public/org/apache/maven/plugins/maven-shade-plugin/2.1/maven-shade-plugin-2.1.pom
2017-03-02 19:39:44,993 [Worker-39] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: org.springframework:gs-maven:0.1.0 @ /home/administrador/workspace/PERSONAL/gs-maven/pom.xml.
2017-03-02 19:39:45,354 [Worker-39] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2017-03-02 19:39:45,354 [Worker-39] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/administrador/workspace/PERSONAL/gs-maven/src/main/resources
2017-03-02 19:39:45,356 [Worker-39] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2017-03-02 19:39:45,356 [Worker-39] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/administrador/workspace/PERSONAL/gs-maven/src/test/resources
2017-03-02 19:39:46,765 [Worker-41] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2017-03-02 19:39:46,765 [Worker-41] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/administrador/workspace/PERSONAL/gs-maven/src/main/resources
2017-03-02 19:39:46,767 [Worker-41] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2017-03-02 19:39:46,767 [Worker-41] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/administrador/workspace/PERSONAL/gs-maven/src/test/resources
2017-03-02 19:41:39,771 [Worker-39] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2017-03-02 19:41:39,771 [Worker-39] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/administrador/workspace/PERSONAL/gs-maven/src/main/resources
2017-03-02 19:41:39,772 [Worker-39] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2017-03-02 19:41:39,772 [Worker-39] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/administrador/workspace/PERSONAL/gs-maven/src/test/resources
2017-03-02 19:45:55,509 [Worker-50] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2017-03-02 19:45:55,509 [Worker-50] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/administrador/workspace/PERSONAL/gs-maven/src/main/resources
2017-03-02 19:45:55,517 [Worker-50] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
